Aviz_1,Aviz_2,Aviz_3,Aviz_4,Aviz_5,Aviz_6,Aviz_7,Aviz_8,Aviz_9,Aviz_10,Aviz_11,Aviz_12,Aviz_13,Aviz_14,Aviz_15,Aviz_16,Aviz_17,Aviz_18,Aviz_19,Aviz_20,Aviz_21,Aviz_22,Aviz_23,Aviz_24,Aviz_25,Aviz_26,Aviz_27,Aviz_28,Aviz_29,Aviz_30,Aviz_31,Aviz_32,Aviz_33,Aviz_34,Aviz_35,Aviz_36,Aviz_37,Aviz_38,Aviz_39,Aviz_40,Aviz_41,Aviz_42,Aviz_43,Aviz_44,Aviz_45,Aviz_46,Aviz_47,Aviz_48,Aviz_49,Aviz_50,Aviz_51,Aviz_52,Aviz_53,Aviz_54,Aviz_55,Aviz_56,Aviz_57,Aviz_58,Aviz_59,Aviz_60,Aviz_61,Aviz_62,Aviz_63,Aviz_64,Aviz_65,Aviz_66,Aviz_67,Aviz_68,Aviz_69,Aviz_70,Aviz_71,Aviz_72,Aviz_73,Aviz_74,Aviz_75,Aviz_76,Aviz_77,Aviz_78,Aviz_79,Aviz_80,Aviz_81,Aviz_82,Aviz_83,Aviz_84,Aviz_85,Aviz_86,Aviz_87,Aviz_88,Aviz_89,Aviz_90,Aviz_91,Aviz_92,Aviz_93,Aviz_94,Aviz_95,Aviz_96,Aviz_97,Aviz_98,Aviz_99,Aviz_100,Aviz_101,Aviz_102,Aviz_103,Aviz_104,Aviz_105,Aviz_106,Aviz_107,Aviz_108,Aviz_109,Aviz_110,Aviz_111,Aviz_112,Aviz_113,Aviz_114
0,0,0,0,0,0,0,0,0,0,0,0,5.18197284211001,0,4.52919603630105,0,0,0,0,0,0,4.96299499416694,4.17684638718596,0,0,0,0,0,0,0,0,0,0,4.15785642568456,0,0,4.04323862253735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.75987314786517,0,5.31715974612605,0,0,0,0,5.0189364755668,0,0,6.36677218394563,0,0,0,0,0,5.58190044259241,6.40586375949013,0,0,0,0,0,0,5.84964131114564,0,5.34259128019874,0,0,0,6.42358311967821,0,4.97387795017318,0,5.61489163601303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5.36386221072333,5.28400834786221,0,0,0,6.45066212518515,5.91340551271575,6.31078503609866,5.15543581105859,0,5.71406061744794,0,5.99983535536809,5.34401851132661,5.72838588866505,6.62446415593837,5.05983974338473,0,0,0,5.66960511381746,5.89379589033306,6.14272218689488,0,5.12054319352939,6.01316056715373,5.14873792895395,0,5.84964131114564,0,0,6.22573059020686,0,0,5.44800577617354,5.99813475978806,5.6920176166705,5.25670875257745,0,5.46764019092951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15785642568456,0,0,0,0,0,3.9637335602976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5.58822788731564,0,0,5.23854807638493,0,5.97286387004858,0,0,5.63140467434166,0,5.41947104784948,0,0,5.91693375829023,5.36576121700447,5.09938256912343,0,5.76034575275136,5.78318760295362,6.21602025744655,0,5.34259128019874,6.22573059020686,0,0,0,0,5.79026669708901,6.4125852586023,6.47713317272878,5.85096892915609,0,5.81829442424219,5.33675202586573,5.23582113740687,0,5.23154805168572,0,0,0,5.222572915169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16951098587538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4.91032623981345,0,4.47151508828665,0,5.14850820515589,0,0,5.02398671694505,0,4.81267806859763,4.16343767279035,0,0,0,4.99251806173799,0,0,0,4.04323862253735,0,0,3.9637335602976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15891244757679,0,0,0,0,0,0,0,6.44567479274233,4.98007437773681,0,0,6.39675170353571,5.8171094673074,5.67360686486697,0,0,5.44800577617354,0,5.79026669708901,0,0,0,0,6.50065554273233,0,0,0,5.47955599888109,6.6298900086581,0,5.0916286335806,0,0,0,6.06460253015513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.48989190598838,0,5.49272343838132,0,0,4.93714933285742,0,5.66755763909677,0,0,6.13749564534418,0,4.89990912212826,0,0,5.46589917092941,5.67507466940239,6.07715902119813,0,4.96547402424546,5.3388543166548,5.42548475285879,0,6.42358311967821,5.99813475978806,0,6.4125852586023,0,0,0,0,5.59992947027128,5.62053225384194,0,6.19056820578879,0,0,0,5.35453395923727,0,0,0,0,0,0,4.8376664540442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5.79781091437649,0,0,5.60844862211124,0,6.2794246376306,0,0,5.6712349003345,0,5.76580323268844,0,0,6.21715835123465,5.68163025951171,0,0,6.02806144779909,6.74228851965025,6.22931339257606,0,0,5.6920176166705,0,6.47713317272878,0,0,6.50065554273233,5.59992947027128,0,5.8802307431322,0,5.71636401044865,6.40373298879861,6.244738230206,0,6.33549700642042,0,0,0,6.24924317071509,0,0,5.65285668522137,5.4693221754837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5.08183715679055,0,0,0,0,5.16993418745542,0,0,5.36839743648344,0,0,0,0,4.84159241880364,5.18615950289371,4.98779806035429,0,0,5.32730532430262,4.84608607421112,0,4.97387795017318,5.25670875257745,0,5.85096892915609,0,0,0,5.62053225384194,5.8802307431322,0,0,5.68716957002937,5.34034755003458,0,0,5.74506448774316,4.72013273770865,5.03399082659119,0,0,0,0,5.34203993019621,5.02027299886386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16951098587538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4.93201843531378,0,0,0,0,0,0,4.89123649083333,0,0,5.4659433673848,0,0,0,0,0,5.21748299645243,5.278389862353,0,0,5.14122722450174,0,0,5.61489163601303,5.46764019092951,0,5.81829442424219,0,0,0,6.19056820578879,5.71636401044865,5.68716957002937,0,0,5.09194777489577,0,0,5.97778646418933,5.62109548238851,0,0,0,0,0,5.71626956763624,4.7522180647999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93766718996035,5.91308990324428,4.88030268274657,0,0,0,0,5.33675202586573,0,0,5.47955599888109,0,6.40373298879861,5.34034755003458,0,5.09194777489577,0,6.21842694749845,0,6.04291218369503,4.90215247617077,5.37389776118214,0,5.81152896541749,0,0,5.55747494356617,5.51526648203836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03795744981757,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27744441709956,5.84264884740568,0,0,0,0,0,5.23582113740687,0,0,6.6298900086581,0,6.244738230206,0,0,0,6.21842694749845,0,0,5.75815102526174,0,0,0,6.77025191631881,0,0,5.63519952913387,5.88300862055057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22015113293834,4.01509367636205,0,0.0906035481284052,4.4187047782353,0,0,4.152649709546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62512275705335,0,0,0,0,0,5.23154805168572,0,0,5.0916286335806,5.35453395923727,6.33549700642042,5.74506448774316,0,5.97778646418933,6.04291218369503,5.75815102526174,0,0,5.54872982904352,5.21850766568284,0,5.98402890328874,0,0,5.89922510485877,5.73434839077579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72013273770865,0,5.62109548238851,4.90215247617077,0,0,5.54872982904352,0,4.67461215857545,0,0,0.105428709227848,4.22175237020974,5.53042921824627,4.90442721806942,4.6768426162474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03399082659119,0,0,5.37389776118214,0,4.22015113293834,5.21850766568284,4.67461215857545,0,0,0,0,0,5.09356933055238,5.07274627699229,4.52631177414255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01509367636205,0,0,0,0,0,0,3.77362045156808,0,0,4.08219389663103,0.0822101980842031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45779916733094,0,0,0,0,0,5.222572915169,0,0,6.06460253015513,0,6.24924317071509,0,0,0,5.81152896541749,6.77025191631881,0,5.98402890328874,0,0,0,0,0,0,5.77598125291884,6.29972713912208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906035481284052,0,0.105428709227848,0,0,0,0,0.0865084032920051,0.0901594157259406,0,0.104701231647548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4187047782353,0,4.22175237020974,0,3.77362045156808,0,0.0865084032920051,0,0,0,4.01445763741218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8376664540442,5.65285668522137,5.34203993019621,0,5.71626956763624,5.55747494356617,5.63519952913387,0,5.89922510485877,5.53042921824627,5.09356933055238,0,5.77598125291884,0.0901594157259406,0,0,5.88085480043787,4.76374300466002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4693221754837,5.02027299886386,0,4.7522180647999,5.51526648203836,5.88300862055057,0,5.73434839077579,4.90442721806942,5.07274627699229,0,6.29972713912208,0,0,5.88085480043787,0,5.22287891853414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.152649709546,0,4.6768426162474,4.52631177414255,4.08219389663103,0,0.104701231647548,4.01445763741218,4.76374300466002,5.22287891853414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822101980842031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97883663034822,6.07739480302698,5.58647275611095,6.32760201677409,6.70897476641979,5.72426208795864,0,5.92673589348452,0,5.81556003872348,5.8689997961538,0,0,5.97504037326574,5.14146438155715,0,0,0,0,5.08512260097616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97883663034822,0,5.25047611136563,6.07282938516378,0,5.83083076204954,5.59890520593503,0,5.22602858521959,0,5.24035198740483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07739480302698,5.25047611136563,0,5.23352930976697,6.60013706881405,6.37501211228316,5.81958205155389,0,6.12025495609015,0,5.81014302371365,6.49393962774764,0,0,6.39946700765547,5.51247299323732,0,5.31859411268996,0,0,5.53965481090231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58647275611095,6.07282938516378,5.23352930976697,0,5.16658118267509,6.35534767677438,5.97364302449041,5.61541516228057,5.53389610056276,5.79030047145457,6.60815537395715,4.98220164413267,6.12592878417469,5.92062555508284,5.53169663338649,0,5.83048955119738,4.96124139478098,5.79513418684515,0,5.4445348288847,0,5.69065796440583,0,0,0,5.09733109163285,0,0,0,5.40633094628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32760201677409,0,6.60013706881405,5.16658118267509,0,5.72821772687347,5.5257193315364,0,5.98332429398822,0,0,5.71568856933982,0,0,5.94562810037239,5.10374575681005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70897476641979,5.83083076204954,6.37501211228316,6.35534767677438,5.72821772687347,0,6.33158886440005,0,6.12835271052563,0,5.56803852277023,5.69347966595555,0,0,5.57871850580043,5.26013082382787,0,5.11411388889559,0,0,5.06566043626961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72426208795864,5.59890520593503,5.81958205155389,5.97364302449041,5.5257193315364,6.33158886440005,0,6.15104308108848,5.94977780337716,0,6.70666228073615,5.9196472758409,5.21240247116777,6.14761856169371,6.3884236943527,5.67671032701606,5.11922337771157,5.81582540238782,5.66830899365219,0,6.38209596909844,0,5.88534506141256,0,0,5.26120708156063,5.79623392898904,5.24384306955014,0,0,5.76000335040477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61541516228057,0,0,6.15104308108848,0,0,5.24181124873059,6.20269062305527,0,5.31287172402609,6.44911019055723,5.27807378362704,0,5.50518969950849,4.86348995947543,5.48157471069796,5.2954369914921,5.78907494231017,0,6.20261210707374,0,0,0,5.56739978351193,4.99384965114105,0,0,5.72627270085872,0,5.09153102380502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92673589348452,5.22602858521959,6.12025495609015,5.53389610056276,5.98332429398822,6.12835271052563,5.94977780337716,0,0,0,6.0225114825836,6.5380066538705,0,0,6.44605849424855,5.68215263264812,0,5.57570569596863,0,0,5.98738418723713,0,0,0,0,5.33309098165617,4.98936443103179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79030047145457,0,0,0,5.24181124873059,0,0,6.12504758519446,0,6.50002648862494,5.49679950608137,0,0,6.28427070373551,0,5.55943907853893,5.07376572958389,0,0,5.65389063868026,4.88922823129812,5.3228100297699,0,0,0,5.29797317795987,0,5.5889564529192,0,0,0,0,0,0,0,0,0,5.04293796974276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81556003872348,5.24035198740483,5.81014302371365,6.60815537395715,0,5.56803852277023,6.70666228073615,6.20269062305527,6.0225114825836,6.12504758519446,0,5.18480291777422,6.18125013929384,6.33347091681614,5.74693319488349,5.45274450718523,6.19003954823547,5.60417043865007,6.5480207779728,5.3580342555001,5.95279052642431,0,6.11683970835752,0,0,0,5.52693821982722,5.17384219979328,5.77018623279149,0,5.90554758345951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8689997961538,0,6.49393962774764,4.98220164413267,5.71568856933982,5.69347966595555,5.9196472758409,0,6.5380066538705,0,5.18480291777422,0,0,0,6.06310731482013,6.1788398769508,0,5.98984590741169,0,0,6.21933541338639,0,0,0,0,5.79118242028427,5.03405337713462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12592878417469,0,0,5.21240247116777,5.31287172402609,0,6.50002648862494,6.18125013929384,0,0,5.71980228370539,0,0,6.70971013434697,0,5.72093612763323,5.41077297363165,0,0,5.76146733961126,5.74200716545726,5.19825946929367,0,0,0,5.37710487383615,0,5.52006752465522,0,0,0,0,0,0,0,0,0,5.14732676239051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92062555508284,0,0,6.14761856169371,6.44911019055723,0,5.49679950608137,6.33347091681614,0,5.71980228370539,0,5.35865010270473,0,5.53953210298973,0,5.59487577754705,6.04159472038291,5.94815220071959,0,6.83104335392369,5.44122477223511,0,0,5.91787623973206,5.16907201470057,5.38284293403037,0,6.28610061521099,0,6.02731642429857,0,0,5.3165973528656,5.64140898590652,0,0,0,0,0,5.13969273479129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97504037326574,0,6.39946700765547,5.53169663338649,5.94562810037239,5.57871850580043,6.3884236943527,5.27807378362704,6.44605849424855,0,5.74693319488349,6.06310731482013,0,5.35865010270473,0,6.0325403179924,0,6.0191359585826,5.38164242933465,0,6.17262959517065,5.15194567485085,0,0,0,5.1785000900518,5.30397939287088,4.84350307183464,0,0,5.34183143543412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14146438155715,0,5.51247299323732,0,5.10374575681005,5.26013082382787,5.67671032701606,0,5.68215263264812,0,5.45274450718523,6.1788398769508,0,0,6.0325403179924,0,0,5.91183984195186,0,0,6.16824537647818,4.99095288796913,0,0,0,5.65275126387926,4.98215765836768,0,0,0,0,0,0,4.77791094657815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
